thirdMeshCode,大分類,企業数,従業員数,売上高,lowerLeft_lng,lowerLeft_lat,lowerRight_lng,lowerRight_lat,upperRight_lng,upperRight_lat,upperLeft_lng,upperLeft_lat,center_lng,center_lat
53331650,E_建設業,1,,33,133.75,35.45833333,133.7625,35.45833333,133.7625,35.46666667,133.75,35.46666667,133.75625,35.4625
53331655,E_建設業,1,3,52,133.8125,35.45833333,133.825,35.45833333,133.825,35.46666667,133.8125,35.46666667,133.81875,35.4625
53331656,E_建設業,1,5,76,133.825,35.45833333,133.8375,35.45833333,133.8375,35.46666667,133.825,35.46666667,133.83125,35.4625
53331657,E_建設業,8,80,2268,133.8375,35.45833333,133.85,35.45833333,133.85,35.46666667,133.8375,35.46666667,133.84375,35.4625
53331657,F_製造業,1,145,4600,133.8375,35.45833333,133.85,35.45833333,133.85,35.46666667,133.8375,35.46666667,133.84375,35.4625
53331657,G_卸・小売業，飲食店,4,40,1392,133.8375,35.45833333,133.85,35.45833333,133.85,35.46666667,133.8375,35.46666667,133.84375,35.4625
53331657,J_運輸・通信業,1,100,330,133.8375,35.45833333,133.85,35.45833333,133.85,35.46666667,133.8375,35.46666667,133.84375,35.4625
53331657,L_サービス業,3,68,1194,133.8375,35.45833333,133.85,35.45833333,133.85,35.46666667,133.8375,35.46666667,133.84375,35.4625
53331658,E_建設業,1,3,53,133.85,35.45833333,133.8625,35.45833333,133.8625,35.46666667,133.85,35.46666667,133.85625,35.4625
53331658,F_製造業,1,138,2817,133.85,35.45833333,133.8625,35.45833333,133.8625,35.46666667,133.85,35.46666667,133.85625,35.4625
53331658,L_サービス業,1,88,961,133.85,35.45833333,133.8625,35.45833333,133.8625,35.46666667,133.85,35.46666667,133.85625,35.4625
53331660,E_建設業,1,33,1363,133.75,35.46666667,133.7625,35.46666667,133.7625,35.475,133.75,35.475,133.75625,35.47083334
53331665,B_林業，狩猟業,1,6,100,133.8125,35.46666667,133.825,35.46666667,133.825,35.475,133.8125,35.475,133.81875,35.47083334
53331665,E_建設業,1,10,235,133.8125,35.46666667,133.825,35.46666667,133.825,35.475,133.8125,35.475,133.81875,35.47083334
53331665,G_卸・小売業，飲食店,2,9,465,133.8125,35.46666667,133.825,35.46666667,133.825,35.475,133.8125,35.475,133.81875,35.47083334
53331665,L_サービス業,1,16,195,133.8125,35.46666667,133.825,35.46666667,133.825,35.475,133.8125,35.475,133.81875,35.47083334
53331666,E_建設業,1,25,818,133.825,35.46666667,133.8375,35.46666667,133.8375,35.475,133.825,35.475,133.83125,35.47083334
53331666,L_サービス業,3,18,457,133.825,35.46666667,133.8375,35.46666667,133.8375,35.475,133.825,35.475,133.83125,35.47083334
53331667,E_建設業,6,38,1232,133.8375,35.46666667,133.85,35.46666667,133.85,35.475,133.8375,35.475,133.84375,35.47083334
53331667,G_卸・小売業，飲食店,13,210,11991,133.8375,35.46666667,133.85,35.46666667,133.85,35.475,133.8375,35.475,133.84375,35.47083334
53331667,L_サービス業,2,55,462,133.8375,35.46666667,133.85,35.46666667,133.85,35.475,133.8375,35.475,133.84375,35.47083334
53331668,E_建設業,2,8,165,133.85,35.46666667,133.8625,35.46666667,133.8625,35.475,133.85,35.475,133.85625,35.47083334
53331668,G_卸・小売業，飲食店,1,5,132,133.85,35.46666667,133.8625,35.46666667,133.8625,35.475,133.85,35.475,133.85625,35.47083334
53331671,J_運輸・通信業,1,6,70,133.7625,35.475,133.775,35.475,133.775,35.48333333,133.7625,35.48333333,133.76875,35.47916667
53331671,L_サービス業,1,120,560,133.7625,35.475,133.775,35.475,133.775,35.48333333,133.7625,35.48333333,133.76875,35.47916667
53331672,E_建設業,1,1,63,133.775,35.475,133.7875,35.475,133.7875,35.48333333,133.775,35.48333333,133.78125,35.47916667
53331675,E_建設業,2,19,447,133.8125,35.475,133.825,35.475,133.825,35.48333333,133.8125,35.48333333,133.81875,35.47916667
53331675,F_製造業,1,111,1332,133.8125,35.475,133.825,35.475,133.825,35.48333333,133.8125,35.48333333,133.81875,35.47916667
53331675,G_卸・小売業，飲食店,1,7,350,133.8125,35.475,133.825,35.475,133.825,35.48333333,133.8125,35.48333333,133.81875,35.47916667
53331675,J_運輸・通信業,1,30,290,133.8125,35.475,133.825,35.475,133.825,35.48333333,133.8125,35.48333333,133.81875,35.47916667
53331675,L_サービス業,1,10,60,133.8125,35.475,133.825,35.475,133.825,35.48333333,133.8125,35.48333333,133.81875,35.47916667
53331675,M_公務,1,173,,133.8125,35.475,133.825,35.475,133.825,35.48333333,133.8125,35.48333333,133.81875,35.47916667
53331676,E_建設業,2,11,155,133.825,35.475,133.8375,35.475,133.8375,35.48333333,133.825,35.48333333,133.83125,35.47916667
53331676,F_製造業,1,13,271,133.825,35.475,133.8375,35.475,133.8375,35.48333333,133.825,35.48333333,133.83125,35.47916667
53331676,G_卸・小売業，飲食店,2,4,275,133.825,35.475,133.8375,35.475,133.8375,35.48333333,133.825,35.48333333,133.83125,35.47916667
53331676,J_運輸・通信業,2,41,430,133.825,35.475,133.8375,35.475,133.8375,35.48333333,133.825,35.48333333,133.83125,35.47916667
53331676,L_サービス業,1,30,110,133.825,35.475,133.8375,35.475,133.8375,35.48333333,133.825,35.48333333,133.83125,35.47916667
53331677,E_建設業,3,33,621,133.8375,35.475,133.85,35.475,133.85,35.48333333,133.8375,35.48333333,133.84375,35.47916667
53331677,J_運輸・通信業,2,25,420,133.8375,35.475,133.85,35.475,133.85,35.48333333,133.8375,35.48333333,133.84375,35.47916667
53331677,L_サービス業,1,8,35,133.8375,35.475,133.85,35.475,133.85,35.48333333,133.8375,35.48333333,133.84375,35.47916667
53331678,G_卸・小売業，飲食店,2,13,288,133.85,35.475,133.8625,35.475,133.8625,35.48333333,133.85,35.48333333,133.85625,35.47916667
53331678,L_サービス業,1,22,449,133.85,35.475,133.8625,35.475,133.8625,35.48333333,133.85,35.48333333,133.85625,35.47916667
53331680,G_卸・小売業，飲食店,1,1,13,133.75,35.48333333,133.7625,35.48333333,133.7625,35.49166667,133.75,35.49166667,133.75625,35.4875
53331680,M_公務,1,123,,133.75,35.48333333,133.7625,35.48333333,133.7625,35.49166667,133.75,35.49166667,133.75625,35.4875
53331681,D_鉱業,1,3,63,133.7625,35.48333333,133.775,35.48333333,133.775,35.49166667,133.7625,35.49166667,133.76875,35.4875
53331681,E_建設業,1,5,38,133.7625,35.48333333,133.775,35.48333333,133.775,35.49166667,133.7625,35.49166667,133.76875,35.4875
53331681,F_製造業,1,34,453,133.7625,35.48333333,133.775,35.48333333,133.775,35.49166667,133.7625,35.49166667,133.76875,35.4875
53331681,G_卸・小売業，飲食店,3,51,1799,133.7625,35.48333333,133.775,35.48333333,133.775,35.49166667,133.7625,35.49166667,133.76875,35.4875
53331681,L_サービス業,3,136,766,133.7625,35.48333333,133.775,35.48333333,133.775,35.49166667,133.7625,35.49166667,133.76875,35.4875
53331682,F_製造業,1,9,430,133.775,35.48333333,133.7875,35.48333333,133.7875,35.49166667,133.775,35.49166667,133.78125,35.4875
53331682,L_サービス業,3,106,609,133.775,35.48333333,133.7875,35.48333333,133.7875,35.49166667,133.775,35.49166667,133.78125,35.4875
53331683,E_建設業,1,6,131,133.7875,35.48333333,133.8,35.48333333,133.8,35.49166667,133.7875,35.49166667,133.79375,35.4875
53331683,F_製造業,2,16,160,133.7875,35.48333333,133.8,35.48333333,133.8,35.49166667,133.7875,35.49166667,133.79375,35.4875
53331683,G_卸・小売業，飲食店,2,97,4331,133.7875,35.48333333,133.8,35.48333333,133.8,35.49166667,133.7875,35.49166667,133.79375,35.4875
53331684,F_製造業,2,21,959,133.8,35.48333333,133.8125,35.48333333,133.8125,35.49166667,133.8,35.49166667,133.80625,35.4875
53331684,G_卸・小売業，飲食店,1,2,55,133.8,35.48333333,133.8125,35.48333333,133.8125,35.49166667,133.8,35.49166667,133.80625,35.4875
53331685,E_建設業,1,9,162,133.8125,35.48333333,133.825,35.48333333,133.825,35.49166667,133.8125,35.49166667,133.81875,35.4875
53331685,G_卸・小売業，飲食店,1,3,1151,133.8125,35.48333333,133.825,35.48333333,133.825,35.49166667,133.8125,35.49166667,133.81875,35.4875
53331686,L_サービス業,1,,9,133.825,35.48333333,133.8375,35.48333333,133.8375,35.49166667,133.825,35.49166667,133.83125,35.4875
53331687,E_建設業,1,3,62,133.8375,35.48333333,133.85,35.48333333,133.85,35.49166667,133.8375,35.49166667,133.84375,35.4875
53331688,E_建設業,2,10,501,133.85,35.48333333,133.8625,35.48333333,133.8625,35.49166667,133.85,35.49166667,133.85625,35.4875
53331689,E_建設業,2,6,158,133.8625,35.48333333,133.875,35.48333333,133.875,35.49166667,133.8625,35.49166667,133.86875,35.4875
53331689,G_卸・小売業，飲食店,3,8,433,133.8625,35.48333333,133.875,35.48333333,133.875,35.49166667,133.8625,35.49166667,133.86875,35.4875
53331689,M_公務,1,156,,133.8625,35.48333333,133.875,35.48333333,133.875,35.49166667,133.8625,35.49166667,133.86875,35.4875
53331690,E_建設業,1,4,84,133.75,35.49166667,133.7625,35.49166667,133.7625,35.5,133.75,35.5,133.75625,35.49583334
53331690,G_卸・小売業，飲食店,3,2,165,133.75,35.49166667,133.7625,35.49166667,133.7625,35.5,133.75,35.5,133.75625,35.49583334
53331691,L_サービス業,1,40,420,133.7625,35.49166667,133.775,35.49166667,133.775,35.5,133.7625,35.5,133.76875,35.49583334
53331693,E_建設業,1,2,14,133.7875,35.49166667,133.8,35.49166667,133.8,35.5,133.7875,35.5,133.79375,35.49583334
53331699,F_製造業,1,13,84,133.8625,35.49166667,133.875,35.49166667,133.875,35.5,133.8625,35.5,133.86875,35.49583334
53331750,F_製造業,1,5,140,133.875,35.45833333,133.8875,35.45833333,133.8875,35.46666667,133.875,35.46666667,133.88125,35.4625
53331762,G_卸・小売業，飲食店,2,3,140,133.9,35.46666667,133.9125,35.46666667,133.9125,35.475,133.9,35.475,133.90625,35.47083334
53331770,E_建設業,1,8,133,133.875,35.475,133.8875,35.475,133.8875,35.48333333,133.875,35.48333333,133.88125,35.47916667
53331770,G_卸・小売業，飲食店,2,9,182,133.875,35.475,133.8875,35.475,133.8875,35.48333333,133.875,35.48333333,133.88125,35.47916667
53331770,J_運輸・通信業,1,9,110,133.875,35.475,133.8875,35.475,133.8875,35.48333333,133.875,35.48333333,133.88125,35.47916667
53331770,L_サービス業,3,130,2410,133.875,35.475,133.8875,35.475,133.8875,35.48333333,133.875,35.48333333,133.88125,35.47916667
53331773,E_建設業,1,8,125,133.9125,35.475,133.925,35.475,133.925,35.48333333,133.9125,35.48333333,133.91875,35.47916667
53331780,E_建設業,1,12,121,133.875,35.48333333,133.8875,35.48333333,133.8875,35.49166667,133.875,35.49166667,133.88125,35.4875
53332108,A_農業,1,6,330,133.225,35.5,133.2375,35.5,133.2375,35.50833333,133.225,35.50833333,133.23125,35.50416666
53332108,E_建設業,1,18,234,133.225,35.5,133.2375,35.5,133.2375,35.50833333,133.225,35.50833333,133.23125,35.50416666
53332108,L_サービス業,1,,20,133.225,35.5,133.2375,35.5,133.2375,35.50833333,133.225,35.50833333,133.23125,35.50416666
53332109,E_建設業,1,7,42,133.2375,35.5,133.25,35.5,133.25,35.50833333,133.2375,35.50833333,133.24375,35.50416666
53332109,G_卸・小売業，飲食店,3,7,357,133.2375,35.5,133.25,35.5,133.25,35.50833333,133.2375,35.50833333,133.24375,35.50416666
53332109,I_不動産業,1,9,392,133.2375,35.5,133.25,35.5,133.25,35.50833333,133.2375,35.50833333,133.24375,35.50416666
53332117,E_建設業,1,5,101,133.2125,35.50833333,133.225,35.50833333,133.225,35.51666667,133.2125,35.51666667,133.21875,35.5125
53332117,J_運輸・通信業,1,4,68,133.2125,35.50833333,133.225,35.50833333,133.225,35.51666667,133.2125,35.51666667,133.21875,35.5125
53332118,E_建設業,2,3,115,133.225,35.50833333,133.2375,35.50833333,133.2375,35.51666667,133.225,35.51666667,133.23125,35.5125
53332119,G_卸・小売業，飲食店,2,54,2244,133.2375,35.50833333,133.25,35.50833333,133.25,35.51666667,133.2375,35.51666667,133.24375,35.5125
53332126,E_建設業,6,33,692,133.2,35.51666667,133.2125,35.51666667,133.2125,35.525,133.2,35.525,133.20625,35.52083333
53332126,F_製造業,5,678,32230,133.2,35.51666667,133.2125,35.51666667,133.2125,35.525,133.2,35.525,133.20625,35.52083333
53332126,G_卸・小売業，飲食店,1,6,150,133.2,35.51666667,133.2125,35.51666667,133.2125,35.525,133.2,35.525,133.20625,35.52083333
53332126,J_運輸・通信業,1,9,370,133.2,35.51666667,133.2125,35.51666667,133.2125,35.525,133.2,35.525,133.20625,35.52083333
53332126,L_サービス業,1,4,73,133.2,35.51666667,133.2125,35.51666667,133.2125,35.525,133.2,35.525,133.20625,35.52083333
53332127,E_建設業,1,3,78,133.2125,35.51666667,133.225,35.51666667,133.225,35.525,133.2125,35.525,133.21875,35.52083333
53332127,F_製造業,1,47,1490,133.2125,35.51666667,133.225,35.51666667,133.225,35.525,133.2125,35.525,133.21875,35.52083333
53332127,G_卸・小売業，飲食店,1,8,200,133.2125,35.51666667,133.225,35.51666667,133.225,35.525,133.2125,35.525,133.21875,35.52083333
53332127,L_サービス業,1,7,70,133.2125,35.51666667,133.225,35.51666667,133.225,35.525,133.2125,35.525,133.21875,35.52083333
53332128,F_製造業,1,10,170,133.225,35.51666667,133.2375,35.51666667,133.2375,35.525,133.225,35.525,133.23125,35.52083333
53332128,J_運輸・通信業,1,3,60,133.225,35.51666667,133.2375,35.51666667,133.2375,35.525,133.225,35.525,133.23125,35.52083333
53332129,E_建設業,3,27,781,133.2375,35.51666667,133.25,35.51666667,133.25,35.525,133.2375,35.525,133.24375,35.52083333
53332129,F_製造業,1,14,281,133.2375,35.51666667,133.25,35.51666667,133.25,35.525,133.2375,35.525,133.24375,35.52083333
53332129,G_卸・小売業，飲食店,2,7,954,133.2375,35.51666667,133.25,35.51666667,133.25,35.525,133.2375,35.525,133.24375,35.52083333
53332129,J_運輸・通信業,1,4,38,133.2375,35.51666667,133.25,35.51666667,133.25,35.525,133.2375,35.525,133.24375,35.52083333
53332135,F_製造業,2,38,417,133.1875,35.525,133.2,35.525,133.2,35.53333333,133.1875,35.53333333,133.19375,35.52916666
53332136,E_建設業,8,49,1160,133.2,35.525,133.2125,35.525,133.2125,35.53333333,133.2,35.53333333,133.20625,35.52916666
53332136,F_製造業,6,70,856,133.2,35.525,133.2125,35.525,133.2125,35.53333333,133.2,35.53333333,133.20625,35.52916666
53332136,G_卸・小売業，飲食店,2,25,16855,133.2,35.525,133.2125,35.525,133.2125,35.53333333,133.2,35.53333333,133.20625,35.52916666
53332136,L_サービス業,1,11,112,133.2,35.525,133.2125,35.525,133.2125,35.53333333,133.2,35.53333333,133.20625,35.52916666
53332137,F_製造業,1,20,290,133.2125,35.525,133.225,35.525,133.225,35.53333333,133.2125,35.53333333,133.21875,35.52916666
53332137,J_運輸・通信業,1,35,436,133.2125,35.525,133.225,35.525,133.225,35.53333333,133.2125,35.53333333,133.21875,35.52916666
53332137,L_サービス業,1,8,96,133.2125,35.525,133.225,35.525,133.225,35.53333333,133.2125,35.53333333,133.21875,35.52916666
53332138,E_建設業,2,40,1490,133.225,35.525,133.2375,35.525,133.2375,35.53333333,133.225,35.53333333,133.23125,35.52916666
53332138,G_卸・小売業，飲食店,3,9,268,133.225,35.525,133.2375,35.525,133.2375,35.53333333,133.225,35.53333333,133.23125,35.52916666
53332139,E_建設業,1,12,326,133.2375,35.525,133.25,35.525,133.25,35.53333333,133.2375,35.53333333,133.24375,35.52916666
53332139,F_製造業,3,48,1401,133.2375,35.525,133.25,35.525,133.25,35.53333333,133.2375,35.53333333,133.24375,35.52916666
53332139,J_運輸・通信業,1,5,65,133.2375,35.525,133.25,35.525,133.25,35.53333333,133.2375,35.53333333,133.24375,35.52916666
53332146,E_建設業,2,30,597,133.2,35.53333333,133.2125,35.53333333,133.2125,35.54166667,133.2,35.54166667,133.20625,35.5375
53332147,E_建設業,3,21,1573,133.2125,35.53333333,133.225,35.53333333,133.225,35.54166667,133.2125,35.54166667,133.21875,35.5375
53332147,F_製造業,6,70,1032,133.2125,35.53333333,133.225,35.53333333,133.225,35.54166667,133.2125,35.54166667,133.21875,35.5375
53332147,G_卸・小売業，飲食店,2,,480,133.2125,35.53333333,133.225,35.53333333,133.225,35.54166667,133.2125,35.54166667,133.21875,35.5375
53332147,L_サービス業,2,11,105,133.2125,35.53333333,133.225,35.53333333,133.225,35.54166667,133.2125,35.54166667,133.21875,35.5375
53332148,E_建設業,5,67,1540,133.225,35.53333333,133.2375,35.53333333,133.2375,35.54166667,133.225,35.54166667,133.23125,35.5375
53332148,G_卸・小売業，飲食店,4,28,1483,133.225,35.53333333,133.2375,35.53333333,133.2375,35.54166667,133.225,35.54166667,133.23125,35.5375
53332148,L_サービス業,3,18,393,133.225,35.53333333,133.2375,35.53333333,133.2375,35.54166667,133.225,35.54166667,133.23125,35.5375
53332148,M_公務,1,221,14881,133.225,35.53333333,133.2375,35.53333333,133.2375,35.54166667,133.225,35.54166667,133.23125,35.5375
53332149,E_建設業,2,5,53,133.2375,35.53333333,133.25,35.53333333,133.25,35.54166667,133.2375,35.54166667,133.24375,35.5375
53332149,F_製造業,7,266,13249,133.2375,35.53333333,133.25,35.53333333,133.25,35.54166667,133.2375,35.54166667,133.24375,35.5375
53332149,G_卸・小売業，飲食店,5,117,8445,133.2375,35.53333333,133.25,35.53333333,133.25,35.54166667,133.2375,35.54166667,133.24375,35.5375
53332149,J_運輸・通信業,3,23,733,133.2375,35.53333333,133.25,35.53333333,133.25,35.54166667,133.2375,35.54166667,133.24375,35.5375
53332149,L_サービス業,1,,20,133.2375,35.53333333,133.25,35.53333333,133.25,35.54166667,133.2375,35.54166667,133.24375,35.5375
53332157,F_製造業,2,32,620,133.2125,35.54166667,133.225,35.54166667,133.225,35.55,133.2125,35.55,133.21875,35.54583333
53332157,G_卸・小売業，飲食店,3,21,1690,133.2125,35.54166667,133.225,35.54166667,133.225,35.55,133.2125,35.55,133.21875,35.54583333
53332157,J_運輸・通信業,2,55,631,133.2125,35.54166667,133.225,35.54166667,133.225,35.55,133.2125,35.55,133.21875,35.54583333
53332157,M_公務,1,19,,133.2125,35.54166667,133.225,35.54166667,133.225,35.55,133.2125,35.55,133.21875,35.54583333
53332158,C_漁業,6,370,11152,133.225,35.54166667,133.2375,35.54166667,133.2375,35.55,133.225,35.55,133.23125,35.54583333
53332158,E_建設業,3,22,168,133.225,35.54166667,133.2375,35.54166667,133.2375,35.55,133.225,35.55,133.23125,35.54583333
53332158,F_製造業,5,78,1004,133.225,35.54166667,133.2375,35.54166667,133.2375,35.55,133.225,35.55,133.23125,35.54583333
53332158,G_卸・小売業，飲食店,24,208,15454,133.225,35.54166667,133.2375,35.54166667,133.2375,35.55,133.225,35.55,133.23125,35.54583333
53332158,J_運輸・通信業,2,150,2973,133.225,35.54166667,133.2375,35.54166667,133.2375,35.55,133.225,35.55,133.23125,35.54583333
53332158,L_サービス業,3,29,228,133.225,35.54166667,133.2375,35.54166667,133.2375,35.55,133.225,35.55,133.23125,35.54583333
53332159,E_建設業,1,2,97,133.2375,35.54166667,133.25,35.54166667,133.25,35.55,133.2375,35.55,133.24375,35.54583333
53332159,F_製造業,7,263,7903,133.2375,35.54166667,133.25,35.54166667,133.25,35.55,133.2375,35.55,133.24375,35.54583333
53332159,G_卸・小売業，飲食店,14,305,18730,133.2375,35.54166667,133.25,35.54166667,133.25,35.55,133.2375,35.55,133.24375,35.54583333
53332159,L_サービス業,3,21,310,133.2375,35.54166667,133.25,35.54166667,133.25,35.55,133.2375,35.55,133.24375,35.54583333
53332200,E_建設業,1,19,460,133.25,35.5,133.2625,35.5,133.2625,35.50833333,133.25,35.50833333,133.25625,35.50416666
53332220,F_製造業,4,180,5180,133.25,35.51666667,133.2625,35.51666667,133.2625,35.525,133.25,35.525,133.25625,35.52083333
53332220,G_卸・小売業，飲食店,7,305,12622,133.25,35.51666667,133.2625,35.51666667,133.2625,35.525,133.25,35.525,133.25625,35.52083333
53332220,I_不動産業,3,5,257,133.25,35.51666667,133.2625,35.51666667,133.2625,35.525,133.25,35.525,133.25625,35.52083333
53332220,J_運輸・通信業,1,83,1214,133.25,35.51666667,133.2625,35.51666667,133.2625,35.525,133.25,35.525,133.25625,35.52083333
53332230,G_卸・小売業，飲食店,1,11,260,133.25,35.525,133.2625,35.525,133.2625,35.53333333,133.25,35.53333333,133.25625,35.52916666
53332240,G_卸・小売業，飲食店,2,69,1790,133.25,35.53333333,133.2625,35.53333333,133.2625,35.54166667,133.25,35.54166667,133.25625,35.5375
53332250,C_漁業,3,65,1046,133.25,35.54166667,133.2625,35.54166667,133.2625,35.55,133.25,35.55,133.25625,35.54583333
53332250,F_製造業,6,58,1118,133.25,35.54166667,133.2625,35.54166667,133.2625,35.55,133.25,35.55,133.25625,35.54583333
53332250,G_卸・小売業，飲食店,6,124,6217,133.25,35.54166667,133.2625,35.54166667,133.2625,35.55,133.25,35.55,133.25625,35.54583333
53332250,J_運輸・通信業,1,15,186,133.25,35.54166667,133.2625,35.54166667,133.2625,35.55,133.25,35.55,133.25625,35.54583333
53332250,L_サービス業,2,181,5967,133.25,35.54166667,133.2625,35.54166667,133.2625,35.55,133.25,35.55,133.25625,35.54583333
53332251,F_製造業,1,51,2186,133.2625,35.54166667,133.275,35.54166667,133.275,35.55,133.2625,35.55,133.26875,35.54583333
53332261,L_サービス業,1,14,200,133.2625,35.55,133.275,35.55,133.275,35.55833333,133.2625,35.55833333,133.26875,35.55416666
53332308,G_卸・小売業，飲食店,1,1,110,133.475,35.5,133.4875,35.5,133.4875,35.50833333,133.475,35.50833333,133.48125,35.50416666
53332308,L_サービス業,1,3,19,133.475,35.5,133.4875,35.5,133.4875,35.50833333,133.475,35.50833333,133.48125,35.50416666
53332309,E_建設業,1,,30,133.4875,35.5,133.5,35.5,133.5,35.50833333,133.4875,35.50833333,133.49375,35.50416666
53332319,E_建設業,1,14,313,133.4875,35.50833333,133.5,35.50833333,133.5,35.51666667,133.4875,35.51666667,133.49375,35.5125
53332319,G_卸・小売業，飲食店,3,24,619,133.4875,35.50833333,133.5,35.50833333,133.5,35.51666667,133.4875,35.51666667,133.49375,35.5125
53332319,M_公務,1,168,,133.4875,35.50833333,133.5,35.50833333,133.5,35.51666667,133.4875,35.51666667,133.49375,35.5125
53332400,A_農業,1,7,90,133.5,35.5,133.5125,35.5,133.5125,35.50833333,133.5,35.50833333,133.50625,35.50416666
53332400,J_運輸・通信業,1,16,270,133.5,35.5,133.5125,35.5,133.5125,35.50833333,133.5,35.50833333,133.50625,35.50416666
53332401,F_製造業,1,,13,133.5125,35.5,133.525,35.5,133.525,35.50833333,133.5125,35.50833333,133.51875,35.50416666
53332401,G_卸・小売業，飲食店,1,3,180,133.5125,35.5,133.525,35.5,133.525,35.50833333,133.5125,35.50833333,133.51875,35.50416666
53332409,E_建設業,1,7,124,133.6125,35.5,133.625,35.5,133.625,35.50833333,133.6125,35.50833333,133.61875,35.50416666
53332410,E_建設業,1,4,126,133.5,35.50833333,133.5125,35.50833333,133.5125,35.51666667,133.5,35.51666667,133.50625,35.5125
53332410,G_卸・小売業，飲食店,1,14,300,133.5,35.50833333,133.5125,35.50833333,133.5125,35.51666667,133.5,35.51666667,133.50625,35.5125
53332410,L_サービス業,1,3,21,133.5,35.50833333,133.5125,35.50833333,133.5125,35.51666667,133.5,35.51666667,133.50625,35.5125
53332411,E_建設業,1,1,112,133.5125,35.50833333,133.525,35.50833333,133.525,35.51666667,133.5125,35.51666667,133.51875,35.5125
53332411,F_製造業,1,40,570,133.5125,35.50833333,133.525,35.50833333,133.525,35.51666667,133.5125,35.51666667,133.51875,35.5125
53332411,G_卸・小売業，飲食店,1,2,60,133.5125,35.50833333,133.525,35.50833333,133.525,35.51666667,133.5125,35.51666667,133.51875,35.5125
53332412,A_農業,1,2,30,133.525,35.50833333,133.5375,35.50833333,133.5375,35.51666667,133.525,35.51666667,133.53125,35.5125
53332413,A_農業,1,2,32,133.5375,35.50833333,133.55,35.50833333,133.55,35.51666667,133.5375,35.51666667,133.54375,35.5125
53332413,L_サービス業,1,2,40,133.5375,35.50833333,133.55,35.50833333,133.55,35.51666667,133.5375,35.51666667,133.54375,35.5125
53332419,E_建設業,1,2,52,133.6125,35.50833333,133.625,35.50833333,133.625,35.51666667,133.6125,35.51666667,133.61875,35.5125
53332419,G_卸・小売業，飲食店,1,12,1152,133.6125,35.50833333,133.625,35.50833333,133.625,35.51666667,133.6125,35.51666667,133.61875,35.5125
53332424,E_建設業,1,32,589,133.55,35.51666667,133.5625,35.51666667,133.5625,35.525,133.55,35.525,133.55625,35.52083333
53332426,A_農業,1,1,16,133.575,35.51666667,133.5875,35.51666667,133.5875,35.525,133.575,35.525,133.58125,35.52083333
53332426,G_卸・小売業，飲食店,1,4,140,133.575,35.51666667,133.5875,35.51666667,133.5875,35.525,133.575,35.525,133.58125,35.52083333
53332427,J_運輸・通信業,1,9,95,133.5875,35.51666667,133.6,35.51666667,133.6,35.525,133.5875,35.525,133.59375,35.52083333
53332429,E_建設業,1,7,220,133.6125,35.51666667,133.625,35.51666667,133.625,35.525,133.6125,35.525,133.61875,35.52083333
53332429,J_運輸・通信業,2,37,425,133.6125,35.51666667,133.625,35.51666667,133.625,35.525,133.6125,35.525,133.61875,35.52083333
53332500,F_製造業,1,1,6,133.625,35.5,133.6375,35.5,133.6375,35.50833333,133.625,35.50833333,133.63125,35.50416666
53332500,J_運輸・通信業,1,22,238,133.625,35.5,133.6375,35.5,133.6375,35.50833333,133.625,35.50833333,133.63125,35.50416666
53332501,E_建設業,4,37,1242,133.6375,35.5,133.65,35.5,133.65,35.50833333,133.6375,35.50833333,133.64375,35.50416666
53332502,G_卸・小売業，飲食店,1,2,320,133.65,35.5,133.6625,35.5,133.6625,35.50833333,133.65,35.50833333,133.65625,35.50416666
53332503,E_建設業,2,8,360,133.6625,35.5,133.675,35.5,133.675,35.50833333,133.6625,35.50833333,133.66875,35.50416666
53332503,L_サービス業,1,3,50,133.6625,35.5,133.675,35.5,133.675,35.50833333,133.6625,35.50833333,133.66875,35.50416666
53332504,E_建設業,3,13,291,133.675,35.5,133.6875,35.5,133.6875,35.50833333,133.675,35.50833333,133.68125,35.50416666
53332504,F_製造業,3,25,464,133.675,35.5,133.6875,35.5,133.6875,35.50833333,133.675,35.50833333,133.68125,35.50416666
53332504,G_卸・小売業，飲食店,3,7,558,133.675,35.5,133.6875,35.5,133.6875,35.50833333,133.675,35.50833333,133.68125,35.50416666
53332504,I_不動産業,1,2,480,133.675,35.5,133.6875,35.5,133.6875,35.50833333,133.675,35.50833333,133.68125,35.50416666
53332504,L_サービス業,1,5,40,133.675,35.5,133.6875,35.5,133.6875,35.50833333,133.675,35.50833333,133.68125,35.50416666
53332505,E_建設業,5,258,7706,133.6875,35.5,133.7,35.5,133.7,35.50833333,133.6875,35.50833333,133.69375,35.50416666
53332505,F_製造業,4,335,8932,133.6875,35.5,133.7,35.5,133.7,35.50833333,133.6875,35.50833333,133.69375,35.50416666
53332505,G_卸・小売業，飲食店,5,59,1976,133.6875,35.5,133.7,35.5,133.7,35.50833333,133.6875,35.50833333,133.69375,35.50416666
53332505,J_運輸・通信業,2,30,339,133.6875,35.5,133.7,35.5,133.7,35.50833333,133.6875,35.50833333,133.69375,35.50416666
53332505,L_サービス業,2,30,312,133.6875,35.5,133.7,35.5,133.7,35.50833333,133.6875,35.50833333,133.69375,35.50416666
53332506,E_建設業,2,34,1039,133.7,35.5,133.7125,35.5,133.7125,35.50833333,133.7,35.50833333,133.70625,35.50416666
